peak_hour,year,season,community,num_stations,total_docks,docks_in_service,available_docks,available_bikes,percent_full
Yes,2014,Spring,LAKE VIEW,34,16.38990410027939,16.15136298421808,8.258400664502002,7.8929623197160765,48.86870741143331
Yes,2014,Spring,LINCOLN PARK,36,16.221366424190556,15.963165026387106,8.159927257167308,7.803237769219797,48.88277328663237
Yes,2014,Spring,LINCOLN SQUARE,7,15.570144874381075,15.310287914909225,7.923344947735192,7.386942967174033,48.2482302633943
Yes,2014,Spring,LOGAN SQUARE,12,14.824561403508772,14.579803166452717,7.59510055626872,6.984702610183996,47.90670031990138
Yes,2014,Spring,LOOP,27,24.674321304616555,24.39077259589746,14.418028967403577,9.97274362849388,40.887362584698536
Yes,2014,Spring,LOWER WEST SIDE,13,14.068430927224252,13.950232052927817,7.8186037325960305,6.131628320331786,43.95359372566785
Yes,2014,Spring,NEAR NORTH SIDE,34,20.275201993506002,20.005677486069576,10.57003753417032,9.435639951899255,47.16481088165853
Yes,2014,Spring,NEAR SOUTH SIDE,11,18.636130236900456,18.41053165577719,10.32437650393404,8.086155151843151,43.92135600986694
Yes,2014,Spring,NEAR WEST SIDE,41,17.729484329503116,17.518143961927425,9.410563887410376,8.107580074517049,46.28104491056492
Yes,2014,Spring,NORTH CENTER,6,14.333333333333334,14.106546854942234,7.000213949507916,7.106332905434318,50.37613370946704
Yes,2014,Spring,SOUTH LAWNDALE,1,15,15,8.513478818998717,6.486521181001284,43.243474540008556
Yes,2014,Spring,UPTOWN,12,14.997111681643132,14.819747539580659,7.6746897732135215,7.145057766367137,48.21308694553723
Yes,2014,Spring,WASHINGTON PARK,1,15,14.926829268292684,8.919127086007702,6.007702182284981,40.24767801857585
Yes,2014,Spring,WEST TOWN,29,15.186578726041343,14.965251648886724,7.90655570802532,7.058695940861405,47.167238523426406
Yes,2014,Summer,ARMOUR SQUARE,4,13,12.745708154506438,7.257113336512478,5.48859481799396,43.06229792381826
Yes,2014,Summer,BRIDGEPORT,7,13.285714285714286,13.121170833617185,7.294229852169766,5.826940981447419,44.40869687115471
Yes,2014,Summer,DOUGLAS,9,13.35318532648051,13.185821014147194,7.452869178191066,5.732951835956127,43.47815604204841
Yes,2014,Summer,EDGEWATER,1,15,14.694643140995073,6.454935622317596,8.239707518677475,56.07286573493141
Yes,2014,Summer,GRAND BOULEVARD,6,14.333333333333334,14.11929740899698,8.418295978381815,5.701001430615165,40.37737335982752
Yes,2014,Summer,HYDE PARK,5,15,14.723732316006995,7.883547925608012,6.840184390398982,46.45686462910382
Yes,2014,Summer,KENWOOD,4,14,13.829200445080273,8.461850262279448,5.367350182800826,38.81171730872016
Yes,2014,Summer,LAKE VIEW,34,16.99596061600606,16.59988124959092,9.602541445762855,6.997339803828064,42.15295096764927
Yes,2014,Summer,LINCOLN PARK,36,16.23755718045179,15.802711987142125,9.051193062399548,6.7515189247425775,42.723799119011666
Yes,2014,Summer,LINCOLN SQUARE,7,15.56949837636533,15.253673047664464,8.41928378409065,6.834389263573813,44.80487579757223
Yes,2014,Summer,LOGAN SQUARE,12,14.994171567848248,14.692298521697664,8.371284374503258,6.321014147194405,43.022636232577895
Yes,2014,Summer,LOOP,27,25.661662457243445,25.14367379619327,16.767304261820236,8.376369534373032,33.31402404544879
Yes,2014,Summer,LOWER WEST SIDE,13,14.07653179756184,13.866854969859261,8.139650049521293,5.727204920337967,41.30139770543872
Yes,2014,Summer,NEAR NORTH SIDE,34,20.82086921559277,20.28041927309789,12.34866803182885,7.93175124126904,39.11039083787858
Yes,2014,Summer,NEAR SOUTH SIDE,11,18.982254591696652,18.609225300212426,11.33954711637115,7.269678183841274,39.0649157423995
Yes,2014,Summer,NEAR WEST SIDE,41,17.789893421108747,17.35810352381063,10.527342583869329,6.830760939941302,39.3520002376489
Yes,2014,Summer,NORTH CENTER,6,14.324537699358872,13.951703491760716,7.237800031791448,6.713903459969268,48.122463783252094
Yes,2014,Summer,SOUTH LAWNDALE,1,15,14.734223493880146,8.108567795263074,6.625655698617072,44.96779692101885
Yes,2014,Summer,UPTOWN,12,15,14.654453452021405,8.353613627934086,6.300839824087321,42.996075184354254
Yes,2014,Summer,WASHINGTON PARK,1,15,14.646479097122874,9.6688920680337,4.977587029089175,33.98487101290414
Yes,2014,Summer,WEST TOWN,29,15.27223345885474,14.942040901342367,8.495042178481574,6.4469987228607915,43.14670777190554
Yes,2014,Winter,ARMOUR SQUARE,4,12.965977822580644,12.935567876344086,7.881216397849462,5.054351478494624,39.07328635906095
Yes,2014,Winter,BRIDGEPORT,7,13.2840821812596,13.27102534562212,8.01065668202765,5.26036866359447,39.63799726544697
Yes,2014,Winter,DOUGLAS,9,13.581541218637993,13.579450418160096,8.811081242532856,4.76836917562724,35.11459616399789
Yes,2014,Winter,EDGEWATER,1,15,15,8.785282258064516,6.214717741935484,41.431451612903224
Yes,2014,Winter,GRAND BOULEVARD,6,13.250168010752688,13.225974462365592,8.891801075268818,4.334173387096774,32.77016298065319
Yes,2014,Winter,HYDE PARK,5,15,14.96377688172043,8.824731182795698,6.139045698924731,41.026044075971996
Yes,2014,Winter,KENWOOD,4,14,13.936995967741936,8.87273185483871,5.064264112903226,36.336841343893525
Yes,2014,Winter,LAKE VIEW,34,16.950278700189752,16.88432953826692,10.468848829854522,6.415480708412398,37.996656567690465
Yes,2014,Winter,LINCOLN PARK,36,16.397102747909198,16.32555816905615,9.545372237156512,6.780185931899641,41.53111251504384
Yes,2014,Winter,LINCOLN SQUARE,7,16.931499615975422,16.906009984639017,10.843509984639017,6.0625,35.860028507663564
Yes,2014,Winter,LOGAN SQUARE,12,14.936155913978494,14.89031698028674,8.852626568100359,6.03769041218638,40.547762819150634
Yes,2014,Winter,LOOP,27,25.681476503385106,25.599897949024292,16.855485862206294,8.744412086818,34.15799588041437
Yes,2014,Winter,LOWER WEST SIDE,13,13.82728494623656,13.800739247311828,8.502274607113318,5.298464640198511,38.392614665410555
Yes,2014,Winter,NEAR NORTH SIDE,34,20.819210547122076,20.713680028463,12.685602466793169,8.028077561669829,38.757369770307925
Yes,2014,Winter,NEAR SOUTH SIDE,11,18.923692570869992,18.88168988269795,12.158510508308895,6.723179374389052,35.606873199150314
Yes,2014,Winter,NEAR WEST SIDE,41,17.881843364804617,17.807115460267507,10.546264424337792,7.260851035929714,40.774998354621985
Yes,2014,Winter,NORTH CENTER,6,14.333333333333334,14.30790770609319,8.1240479390681,6.18385976702509,43.21987458999069
Yes,2014,Winter,SOUTH LAWNDALE,1,15,15,10.27016129032258,4.729838709677419,31.532258064516128
Yes,2014,Winter,UPTOWN,12,15,14.970626120071685,9.304603494623656,5.666022625448028,37.84759955932222
Yes,2014,Winter,WASHINGTON PARK,1,15,14.769153225806452,10.87399193548387,3.8951612903225805,26.373626373626376
Yes,2014,Winter,WEST TOWN,29,15.247161197626992,15.183363459399333,9.034540693362995,6.148822766036337,40.497105812413906
No,2015,Fall,ALBANY PARK,6,13.664859369705184,13.14235287473173,6.553992996724274,6.588359878007456,50.13074858669051
No,2015,Fall,ARMOUR SQUARE,7,13.270319988381662,12.9045117877717,7.140315631505059,5.764196156266641,44.66806843269178
No,2015,Fall,AVONDALE,5,18.199898339545918,17.33625889528973,10.028431040325314,7.307827854964419,42.15343055905769
No,2015,Fall,BRIDGEPORT,9,13.662882638653564,13.278700252268534,7.871851349824918,5.406848902443616,40.71820885873156
No,2015,Fall,DOUGLAS,10,14.154422229752626,13.920806506269061,8.062893934259574,5.8579125720094884,42.080267184027385
No,2015,Fall,EAST GARFIELD PARK,3,16.2795097706992,15.807635829662262,9.297865130464249,6.509770699198012,41.18117832005431
No,2015,Fall,EDGEWATER,8,16.90803964757709,16.14711114876313,7.89437902405964,8.25273212470349,51.10965081413742
No,2015,Fall,ENGLEWOOD,4,14.89986445272789,14.406599457810913,9.32899864452728,5.077600813283633,35.24496414405885
No,2015,Fall,FULLER PARK,3,16.333333333333332,16.030837004405285,10.843951202982039,5.186885801423246,32.35567674974105
No,2015,Fall,GRAND BOULEVARD,9,15.799954817575964,15.57018336533755,9.759083549832448,5.811099815505102,37.32197418073966
No,2015,Fall,GREATER GRAND CROSSING,4,15.970645543883428,15.514698407319553,8.792739749237548,6.7219586580820065,43.326389476644344
No,2015,Fall,HUMBOLDT PARK,4,14.948576753642833,14.3608522534734,8.635462555066079,5.725389698407319,39.86803566635499
No,2015,Fall,HYDE PARK,12,17.955933017056363,17.374322263639446,10.5302439850898,6.844078278549644,39.391915118742574
No,2015,Fall,IRVING PARK,7,17.285714285714285,16.867236287941132,8.90424553420148,7.9629907537396525,47.209813260472444
No,2015,Fall,KENWOOD,6,14.971337399751496,14.689314356715236,8.925392522308822,5.763921834406416,39.238875923241665
No,2015,Fall,LAKE VIEW,34,16.95104925498203,16.3156981492732,8.535640444696359,7.78005770457684,47.68449154548382
No,2015,Fall,LINCOLN PARK,36,17.405338115139877,16.70694020859219,8.37308445348093,8.333855755111262,49.882597597525695
No,2015,Fall,LINCOLN SQUARE,14,17.48888996466089,16.921164738345354,10.170692743379968,6.750471994965387,39.89366039128513
No,2015,Fall,LOGAN SQUARE,21,15.514885995062206,14.855997159961918,8.207556760420196,6.648440399541721,44.75256913389693
No,2015,Fall,LOOP,37,25.532183318526933,24.674411788949236,17.107897460320366,7.566514328628866,30.665429406579126
No,2015,Fall,LOWER WEST SIDE,15,14.466666666666667,14.037298091042585,7.810798599344855,6.22649949169773,44.35682316720876
No,2015,Fall,MCKINLEY PARK,2,14.999661131819723,14.766265672653338,8.463232802439851,6.303032870213487,42.685354645125386
No,2015,Fall,NEAR NORTH SIDE,45,20.511849090703716,19.665250950713506,12.261252306186227,7.403998644527279,37.650161002693146
No,2015,Fall,NEAR SOUTH SIDE,14,20.399005179842185,19.682359490729535,12.010674347678753,7.671685143050782,38.977466836047654
No,2015,Fall,NEAR WEST SIDE,49,18.457395970926495,17.711927468378068,10.274842841236799,7.4370846271412665,41.98913212816076
No,2015,Fall,NEW CITY,3,13.666666666666666,13.299277081215408,7.254038179148311,6.045238902067096,45.45539479439606
No,2015,Fall,NORTH CENTER,10,14.599983056590986,14.158014232463572,7.2724500169434085,6.885564215520163,48.63368621096546
No,2015,Fall,NORTH LAWNDALE,4,16.949508641138596,16.26376651982379,10.115935276177566,6.1478312436462215,37.80078394603534
No,2015,Fall,NORTH PARK,3,14.808821868293235,14.463797582740314,9.155935840957866,5.307861741782447,36.69756653754842
No,2015,Fall,ROGERS PARK,8,14.999195188071841,14.209674686546933,7.661047102677059,6.548627583869875,46.08569674061444
No,2015,Fall,SOUTH LAWNDALE,8,15.950694679769569,15.366570654015588,9.57118349711962,5.795387156895967,37.714251848258144
No,2015,Fall,SOUTH SHORE,9,13.213298693474906,12.833314507323317,7.204168078617418,5.6291464287059,43.86354301138364
No,2015,Fall,UPTOWN,13,17.122435680212703,16.590256236477856,9.172835805333264,7.417420431144593,44.709498909579985
No,2015,Fall,WASHINGTON PARK,3,14.95973116457698,14.514345419631763,9.168530441658195,5.345814977973568,36.83125089983696
No,2015,Fall,WEST RIDGE,7,14.99983056590986,14.631940746478191,8.310887350534928,6.321053395943264,43.200375845321126
No,2015,Fall,WEST TOWN,33,16.294024624421102,15.630602877298912,7.757319039257365,7.873283838041547,50.37095433776455
No,2015,Fall,WOODLAWN,10,16.73346323280244,16.185835310064384,9.702067095899695,6.48376821416469,40.05828608754637
No,2015,Spring,ALBANY PARK,6,13.661899086213747,12.897925402599114,7.378015196148059,5.519910206451055,42.796884259686564
No,2015,Spring,ARMOUR SQUARE,7,13.228262902019447,12.541635353950394,6.373055261018551,6.168580092931843,49.18481457036501
No,2015,Spring,AVONDALE,5,17.79724770642202,16.417434129001553,8.367640400520289,8.049793728481262,49.03198432367227
No,2015,Spring,BRIDGEPORT,9,13.666666666666666,13.305065691337004,7.726818955050311,5.578246736286695,41.92573614964351
No,2015,Spring,DOUGLAS,10,14.187491513917175,13.889333082749527,8.27705667548153,5.612276407267997,40.40709783422511
No,2015,Spring,EAST GARFIELD PARK,3,16.1546393864496,15.907276187203783,8.48173994693012,7.425536240273664,46.680123943827375
No,2015,Spring,EDGEWATER,8,16.999710424710425,14.833115419932984,7.692583929685077,7.140531490247907,48.139121742775245
No,2015,Spring,ENGLEWOOD,4,14.99639855942377,14.659693390472356,10.48372806758341,4.175965322888945,28.4860345415068
No,2015,Spring,FULLER PARK,3,16.333333333333332,16.26103908209804,10.422163455705398,5.8388756263926425,35.90714957951688
No,2015,Spring,GRAND BOULEVARD,9,14.843774581778906,14.508315567961763,9.215890413411492,5.292425154550272,36.47856382609543
No,2015,Spring,GREATER GRAND CROSSING,4,16,15.197811390385368,10.28185135474175,4.915960035643618,32.34649983058491
No,2015,Spring,HUMBOLDT PARK,4,15,14.474508385342212,8.53097579117418,5.943532594168032,41.062068817389495
No,2015,Spring,HYDE PARK,12,16.74936338437566,15.533097392180474,9.042832364243829,6.490265027936647,41.78345673158474
No,2015,Spring,IRVING PARK,5,16.54649151996804,15.387849462459656,7.980417198145708,7.407432264313948,48.13819034547478
No,2015,Spring,KENWOOD,6,14.410026969976888,13.940870632779854,8.436818753728826,5.504051879051029,39.481407037155066
No,2015,Spring,LAKE VIEW,34,17.059941695619184,16.64745816860349,8.492552214368436,8.154905954235055,48.98589245062598
No,2015,Spring,LINCOLN PARK,36,16.41298464961907,15.935053179452366,7.7084936260089005,8.226559553443463,51.62555443524527
No,2015,Spring,LINCOLN SQUARE,14,16.13370256561827,15.334661138148034,8.383528554728072,6.9511325834199615,45.329548014123574
No,2015,Spring,LOGAN SQUARE,21,15.259050448672706,14.527852363558965,7.215543555961861,7.3123088075971046,50.33303357307638
No,2015,Spring,LOOP,36,25.541749051006054,24.50027270186883,16.368692176566785,8.131580525302047,33.18975516824263
No,2015,Spring,LOWER WEST SIDE,15,14.225231952930528,13.966750182750573,7.635766427176746,6.330983755573827,45.32896824769455
No,2015,Spring,MCKINLEY PARK,2,15,14.34440445026178,6.654777486910994,7.6896269633507845,53.60715385580509
No,2015,Spring,NEAR NORTH SIDE,45,19.908601496646874,18.878654745520137,11.065582445934423,7.8130722995857145,41.38574705085774
No,2015,Spring,NEAR SOUTH SIDE,14,19.546903930900726,18.623043219231175,11.175629771936455,7.44741344729472,39.99031393324649
No,2015,Spring,NEAR WEST SIDE,49,18.156817199919768,17.608049726727373,9.880983276228964,7.727066450498411,43.883715518871156
No,2015,Spring,NEW CITY,3,13.666666666666666,13.02264482417228,9.273610995218196,3.7490338289540848,28.78857466799087
No,2015,Spring,NORTH CENTER,10,14.6,13.894380868432165,6.271514236464137,7.622866631968028,54.862945705533896
No,2015,Spring,NORTH LAWNDALE,4,17,16.276923834834438,11.807189713416468,4.46973412141797,27.46055806842469
No,2015,Spring,NORTH PARK,3,14.857658236799136,14.166794761463901,9.697803061877112,4.468991699586789,31.54553852748124
No,2015,Spring,ROGERS PARK,8,15,13.88911278394014,8.589521363423087,5.299591420517054,38.156443128929915
No,2015,Spring,SOUTH LAWNDALE,8,15.99711353431687,15.474367838844188,9.699660358107854,5.774707480736333,37.317889434168045
No,2015,Spring,SOUTH SHORE,9,13.220595544711038,12.713347132957333,7.809735839414027,4.903611293543306,38.57057659372387
No,2015,Spring,UPTOWN,12,15.012884702421362,14.706423964697896,7.469153088934148,7.237270875763747,49.21162951058998
No,2015,Spring,WASHINGTON PARK,2,14.999745417515275,14.7651177604242,9.05671602180091,5.708401738623291,38.66140339174165
No,2015,Spring,WEST RIDGE,7,14.984966936410073,14.262430666674403,8.398249223362955,5.864181443311448,41.11628361506216
No,2015,Spring,WEST TOWN,33,15.973909713018816,15.502778805222109,7.675972570726024,7.826806234496085,50.48647299192341
No,2015,Spring,WOODLAWN,10,16.87272851712045,15.650533235093029,10.345952227476387,5.304581007616642,33.89393145865621
No,2015,Summer,ALBANY PARK,6,13.659806362378976,13.198672199170124,6.148879668049792,7.049792531120332,53.41289202987852
No,2015,Summer,ARMOUR SQUARE,7,13.25908713692946,12.873906342620035,6.976265560165975,5.897640782454061,45.810810064148725
No,2015,Summer,AVONDALE,5,18.10141078838174,17.094141078838174,8.763186721991701,8.330954356846473,48.73572950184577
No,2015,Summer,BRIDGEPORT,9,13.639372982941447,12.980267404333794,7.152180728446289,5.828086675887506,44.899588693694014
No,2015,Summer,DOUGLAS,10,14.182987551867221,13.859917012448133,7.761377593360996,6.098539419087137,44.00126936986564
No,2015,Summer,EAST GARFIELD PARK,3,16.333333333333332,15.594688796680499,8.74118948824343,6.853499308437068,43.947650368604414
No,2015,Summer,EDGEWATER,8,16.962676348547717,16.025954356846473,7.181327800829876,8.844626556016598,55.189390653905555
No,2015,Summer,ENGLEWOOD,4,15,14.210954356846472,7.923195020746888,6.287759336099585,44.24586258044172
No,2015,Summer,FULLER PARK,3,16.331839557399725,16.02091286307054,8.781410788381743,7.239502074688796,45.18782504195761
No,2015,Summer,GRAND BOULEVARD,9,15.818865836791149,15.359133241124942,8.461373905025358,6.897759336099585,44.909821588307125
No,2015,Summer,GREATER GRAND CROSSING,4,15.98746887966805,15.268174273858921,7.922655601659751,7.34551867219917,48.11000019023652
No,2015,Summer,HUMBOLDT PARK,4,15,14.226224066390042,8.10676348547718,6.119460580912863,43.01535356363678
No,2015,Summer,HYDE PARK,12,17.99103734439834,17.15951590594744,9.879308437067774,7.280207468879668,42.42664833194023
No,2015,Summer,IRVING PARK,7,17.092898636633077,16.516597164755005,7.990376861041172,8.526220303713833,51.62213631938698
No,2015,Summer,KENWOOD,6,14.93222683264177,14.606030428769017,8.374550484094053,6.231479944674965,42.66374751897698
No,2015,Summer,LAKE VIEW,34,17.041731925231733,16.27498806718253,7.954502779893836,8.320485287288694,51.12437104679922
No,2015,Summer,LINCOLN PARK,36,16.788801096513772,15.896788502646325,7.8390958278077365,8.057692674838588,50.68755034073222
No,2015,Summer,LINCOLN SQUARE,14,16.203307646710137,15.376478956727919,8.02259632483699,7.353882631890931,47.825530490992335
No,2015,Summer,LOGAN SQUARE,21,15.354807350326023,14.709511954159257,7.540952380952381,7.168559573206876,48.734176875119886
No,2015,Summer,LOOP,37,25.379994035935912,24.359997911130808,17.492308706186805,6.8676892049440035,28.19248683845721
No,2015,Summer,LOWER WEST SIDE,15,14.451109266943291,13.835031811894883,7.3049294605809125,6.530102351313969,47.19976390440688
No,2015,Summer,MCKINLEY PARK,2,14.9248132780083,14.532116182572615,6.9947717842323645,7.537344398340249,51.86680524464342
No,2015,Summer,NEAR NORTH SIDE,45,20.351953179480137,19.22279492150711,12.436405770526651,6.7863891509804555,35.30386282895634
No,2015,Summer,NEAR SOUTH SIDE,14,19.961527033537457,18.9622192242687,11.273218583874343,7.68900064039436,40.5490546726389
No,2015,Summer,NEAR WEST SIDE,49,18.221430969603958,17.320813291840683,10.02620325933683,7.294610032503852,42.11470852780408
No,2015,Summer,NEW CITY,3,13.666666666666666,13.032143845089903,6.236735822959889,6.795408022130014,52.14343935200123
No,2015,Summer,NORTH CENTER,10,14.493576722157016,13.980035005207387,6.822341871793601,7.157693133413786,51.199393497567314
